sample_id,region,climate_zone,month,altitude_m,pH,moisture,temperature,humidity,N_avail,P_avail,K_avail,NPK_composite,Crop,N_apply_kg_ha,P_apply_kg_ha,K_apply_kg_ha
4528,Hill,Tropical_Monsoon,7,941.969527124969,5.88284071773081,60.4531201298191,18.8475830868313,70.6572588039117,76.1742127017054,74.5213712190352,79.6006947133785,76.765426211373,Potato,28.6972971949697,12.679350728956,12.645318741436
4529,Hill,Subtropical_Humid,12,660.72972853846,6.0844949069033,45.2087438272845,11.7092918932961,58.5755699604692,62.8566837355774,65.836578490424,73.4324354893022,67.3752325717678,Mustard,23.1351983243485,14.0094847917078,16.033326710362
4530,Terai,Subtropical_Humid,1,228.225982830164,6.07897981577691,57.4891954580852,19.6183442974831,74.6696059732758,79.3412369051604,80.9014711889486,85.2496382818561,81.8307821253217,Potato,22.7595765407123,10.2666388338744,11.1405137470188
4531,Terai,Tropical_Monsoon,7,243.922098812454,6.32606181308694,78.3360363042465,26.9640496156721,77.8475364471747,100,100,100,100,Rice,6.14751941483977,0,3.88399485063789
4532,Hill,Temperate_Hill,6,1382.93354117418,5.88759556401424,58.4547900436656,21.1827286544358,70.4286497859071,73.9122346925634,74.6885004840583,78.0472803714552,75.5493385160256,Potato,12.8050302487287,9.73036035369322,20.7000246923971
4533,Mountain,Alpine_Cold,12,2264.02035500154,5.34753218501229,39.0258761590181,4,59.3644639656333,36.5524348287314,33.6200702422899,41.1273070137195,37.0999373615803,Millet,28.7252706244793,23.3054794880515,14.4221474912623
4534,Hill,Subtropical_Humid,4,940.196963249429,6.09083571493036,51.3984621300607,23.9578749516274,73.202315294717,72.2528113296492,79.270884937389,80.2397192117835,77.2544718262739,Maize,25.8466590349131,9.72481949503059,5.34111444916643
4535,Hill,Temperate_Hill,1,1115.2545677243,5.83954721976046,47.8229745136137,11.7638860054577,75.1356330456133,61.0900668548404,58.4619743254278,67.3498268154746,62.3006226652476,Millet,15.7016723630021,8.80861504304914,7.18435013144343
4536,Terai,Subtropical_Humid,9,87.3534952385304,6.55004251640882,69.9769633031143,24.0680933497742,64.2604925551027,100,100,100,100,Rice,3.99032502450379,4.36257947956758,0
4537,Terai,Subtropical_Humid,5,212.190750466726,6.3473585980472,53.6002656987828,31.1519056461965,74.6236206013245,82.7992056562563,87.2435284762794,92.8982166988161,87.6469836104506,Maize,16.7328380077668,2.61373074781018,0
4538,Terai,Subtropical_Humid,12,254.803551184219,5.95848503097818,55.9738766806459,20.7398323733392,69.7382374807244,73.0461363781776,75.3050676110732,78.658868585985,75.6700241917453,Potato,34.63430997576,8.71128102102037,17.0604061929164
4539,Terai,Subtropical_Humid,11,287.98320657755,6.52921251455315,45.9886191486685,20.7833646114351,60.1348020678716,74.7838647747575,89.1416234467398,89.9043388403913,84.6099423539629,Wheat,33.5687620057404,1.95258217484549,4.2240382392972
4540,Hill,Temperate_Hill,2,2053.03188584198,5.60796763963311,49.0475564684607,6.87374758027543,69.3574120337251,54.8724243940958,48.9201676710635,59.2428507987559,54.3451476213051,Millet,16.5482042918308,8.71428988869819,7.43524127210387
4541,Hill,Temperate_Hill,7,1548.99976262227,6.06911105392533,55.2750715277898,21.1362751152445,71.3003660307256,75.8236679580192,79.6995005282051,82.6152827993873,79.3794837618705,Maize,22.7972299623888,7.41132064076845,3.2432635596101
4542,Terai,Subtropical_Humid,11,447.199152601378,6.93900117866414,61.5503026129084,24.2342643206417,65.0984226652421,82.042888147578,86.6322480399148,87.2398991404621,85.305011775985,Maize,7.27363300915461,2.39880804814997,5.58126153564013
4543,Hill,Subtropical_Humid,1,819.894418461612,5.97406486814224,43.6872392588878,14.6085323792721,72.9536455145663,60.1886183406271,62.101906470223,68.8304850674188,63.7070032927563,Wheat,30.7170776933298,5.77505814465541,10.6468274904543
4544,Terai,Subtropical_Humid,4,60,6.50723219018863,54.8039716264395,31.1837314121717,74.1589026071111,88.5935735753469,94.7736792134501,100,94.455750929599,Maize,0.112334010143577,3.56499599334438,2.76655518993059
4545,Mountain,Alpine_Cold,1,3435.36918763864,5.66909730128457,36.0841124470511,4,65.2548972880273,43.0337044174949,41.965161641392,50.3624495472117,45.1204385353662,Millet,19.7397283257806,15.7362120965659,10.435189702902
4546,Hill,Temperate_Hill,7,1805.22124224312,5.52386049837745,63.7993373770037,15.1948354564443,76.6788993639074,69.8068929455112,60.5626332198853,68.9573001286031,66.4422754313332,Potato,25.3031522802338,28.3363496810297,22.244966579418
4547,Terai,Tropical_Monsoon,7,554.641614415548,6.50534631207989,70.8366306093796,30.4154780367805,77.873259140332,100,100,100,100,Rice,12.0410220641585,0,1.01882570580391
4548,Terai,Subtropical_Humid,2,663.986748172961,6.3474702144343,63.3315453162996,23.1094112836664,80.5709031287117,96.0944934587436,100,100,98.6981644862478,Maize,3.74383062012689,0.318078407495672,3.73529161613052
4549,Mountain,Alpine_Cold,5,3874.40438644826,5.69829472964202,28.9901419322335,4,58.6810914231499,36.5652107157504,37.953005733964,45.1315566330958,39.8832576942701,Millet,16.5924819064441,19.5060883322509,16.4573752373609
4550,Terai,Tropical_Monsoon,8,559.654949034997,6.1536268880224,65.8877885158291,29.4431006979422,67.0328081916038,90.6887627011367,90.3773239055426,95.0333498028026,92.0331454698273,Rice,17.8212054808057,0,6.81708068472451
4551,Terai,Tropical_Monsoon,8,555.358993790232,6.64870516003632,62.6702672683982,25.3293538029119,69.1599682489841,93.1959149787293,100,100,97.7319716595764,Maize,14.1481397391196,0,1.54817282723947
4552,Hill,Subtropical_Humid,9,801.897017300815,5.80091312660131,57.1368809692859,14.7008404472017,59.2240373867592,68.0162333680237,65.8470170797433,72.6553767473893,68.8395423983854,Wheat,22.4016871333532,7.32154751396825,11.2225204953688
4553,Terai,Tropical_Monsoon,8,263.774671853998,6.47938757420146,61.6690731632897,26.3263169501877,74.8232374108809,97.059879027811,100,100,99.019959675937,Maize,13.1882098408203,6.6126026861126,4.39679517906134
4554,Hill,Subtropical_Humid,3,1055.70406843388,6.0948836053156,55.1404891337401,17.9562250968593,71.719305896428,76.5134680398827,78.4330442157822,83.5766343802402,79.5077155453017,Wheat,17.9668129406451,10.7775892509135,0
4555,Terai,Tropical_Monsoon,8,124.981987246836,5.99814966849121,65.4268428226286,26.8478050125475,69.07793837072,85.582981484494,85.1896640833425,88.4130642440016,86.395236603946,Rice,25.231744564919,6.89399904288491,0
4556,Mountain,Cool_Mountain,6,2529.75707268935,5.65434711813983,61.6784705704687,6.57322900413495,69.0353152444533,70.2860720507267,59.3509313985883,71.5928798769064,67.0766277754071,Potato,29.575286640011,30.7065659517073,23.7289470489979
4557,Hill,Temperate_Hill,11,1539.46028703007,5.51951000943924,42.6052063796492,7.25968788112081,52.0426905943366,43.8462570096417,41.5114768382274,49.6860402708964,45.0145913729218,Millet,17.5070885421624,18.8312173622906,12.7111885841882
4558,Hill,Temperate_Hill,2,1369.29504423116,5.91037858074409,56.3219823368873,14.3577119463458,74.9180658852016,72.8189264692948,69.3106869906966,77.4632276136529,73.1976136912148,Wheat,20.4477632726048,9.30155787010129,5.64405405466942
4559,Mountain,Alpine_Cold,4,3695.53271930257,5.45991669256548,41.4965661768421,4,65.1094847841455,42.5172190403881,38.8189973826218,47.3491452411109,42.8951205547069,Millet,24.3324687773973,31.432712906953,12.5427932279202
4560,Hill,Temperate_Hill,8,1849.95828383464,5.53015036686623,62.4606737449,9.34690509579283,67.8899349229195,67.169044318077,56.2546517054692,67.4393895085403,63.6210285106955,Potato,24.1145207055682,29.8507932130718,20.1139407489068
4561,Terai,Subtropical_Humid,11,511.887472217386,5.88065699431141,56.8716398275441,19.7477172317325,69.7665235909451,71.7408746927279,72.1391629649319,76.356014732114,73.412017463258,Potato,16.436287811471,13.2566221634455,20.8977016294484
4562,Terai,Subtropical_Humid,9,504.484828483483,6.32267956037086,63.4260643561236,22.9406125215097,62.0717254226188,91.8615181008124,99.5678819833854,99.4675043637221,96.9656348159733,Maize,1.99817201137557,3.1626690542353,0
4563,Terai,Subtropical_Humid,10,60,6.50390382586874,55.7081707001654,22.79811855042,63.7375168659467,87.7773832623751,100,100,95.9257944207917,Maize,14.7497775952709,0.373450423476612,0
4564,Mountain,Alpine_Cold,11,4008.32436099745,5.240087704652,32.5346301998832,4,53.0633640728287,27.486479880482,26.1392259404185,32.0395051241629,28.5550703150211,Millet,25.7019628752112,29.0484683242388,17.9881968924661
4565,Terai,Subtropical_Humid,4,558.303432712677,6.63450219208407,52.2641375701071,28.2390950969629,75.4774772465093,81.8801522387721,89.1429063552319,92.5318448307955,87.8516344749332,Maize,11.884106136413,11.2056424217736,1.96879335788565
4566,Terai,Subtropical_Humid,8,60,6.65040097217631,65.0255352613202,28.9158738261065,63.4450656123909,95.0167334440517,98.9529309761081,100,97.9898881400533,Maize,17.1000134551303,0.651506397592261,0
4567,Terai,Tropical_Monsoon,8,242.040272794097,6.05311357239655,69.3610322866742,26.7435988164617,78.3082729587374,94.0918204827089,91.0100790330708,94.9858613024379,93.3625869394058,Rice,15.5661999280892,7.97086519004344,1.55959316502121
4568,Hill,Alpine_Cold,12,1982.80576287236,5.8254946892919,39.9388460758593,4,66.5993935142672,51.2539141254154,50.0788151987449,59.4856512921863,53.6061268721155,Millet,15.2314875044133,7.88764807616717,8.40389192687934
4569,Terai,Subtropical_Humid,2,141.822116167543,6.18033022082251,53.4570681908663,21.5528068948863,77.1544515399236,78.0215519561858,83.2806958403356,86.040818339289,82.4476887119368,Maize,25.6825263709358,0.407693164263687,6.55922555192317
4570,Hill,Alpine_Cold,12,2145.89234992692,5.99121887221859,51.3426153169335,4,67.1901218195299,68.2920448719271,64.482906591783,75.736793708617,69.5039150574424,Millet,0,10.5918072595035,5.15513975635553
4571,Terai,Subtropical_Humid,10,556.973667317024,5.68834131159945,55.0763634038035,18.307032906725,62.8699616371428,62.9031559967822,62.1108779017705,66.8842024234375,63.9660787739967,Potato,28.126328496491,20.9700908628823,26.5687287139182
4572,Mountain,Alpine_Cold,9,4500.48418047359,5.47162936928865,56.5884691824549,4,53.1692731445068,56.8609328557045,49.4080975861239,59.4332969465164,55.2341091294483,Millet,6.95882600119449,29.8184631481909,13.4480507967833
4573,Hill,Temperate_Hill,7,1914.68522500089,5.63381078853531,65.2217703439866,14.6507157717849,66.9651519678419,73.5007556284921,65.4483280501078,73.6239696201236,70.8576844329079,Potato,22.0584830838659,15.2057392589962,24.1946729839122
4574,Terai,Subtropical_Humid,2,186.869058240143,6.10243413606769,57.3204302951421,28.0379810802439,83.585359424678,80.7817508617316,82.0213652428505,86.5205679017559,83.1078946687793,Maize,20.5984358491171,4.95390908210583,5.02817376012848
4575,Hill,Temperate_Hill,11,1563.98710522356,5.82205384109066,35.3369547826083,7.61094108877784,59.5637231253998,45.7654330281028,46.6501975532238,55.0210016320499,49.1455440711255,Millet,21.9368162391301,4.08116174093484,13.2397045719769
4576,Terai,Subtropical_Humid,3,134.381991545467,6.9963252659935,51.3563223123846,27.8482509443504,76.8954554820182,70.1870606086281,72.9661791341827,76.9984865033326,73.3839087487145,Maize,28.5187468298376,7.16248795925222,5.53233388999566
4577,Terai,Subtropical_Humid,4,515.169727415301,6.61498428337634,58.4951163249895,30.9410466489287,83.2083213738393,91.0566606912731,93.2581839925912,99.4442010293897,94.5863485710847,Maize,14.4342273191912,7.35027197473417,1.01073939668687
4578,Hill,Temperate_Hill,9,1233.15578198993,5.74703357776246,69.6919558580597,15.1413053998423,65.7559609202317,82.319656128448,73.6153701508967,81.7077633400686,79.2142632064711,Potato,16.691425189459,6.41039233292613,12.111049278593
4579,Hill,Temperate_Hill,8,1420.04823980172,5.95276895472511,62.0314946408236,17.3301707448974,65.1624903055216,79.3071887354438,77.624084436032,83.2915632304188,80.0742788006315,Potato,24.5756842504962,12.4683733620358,9.22868994878736
4580,Terai,Subtropical_Humid,5,370.95567531517,6.45665829106636,49.8695702783553,29.96442453142,71.8156620044168,81.0393433406636,89.8292974899979,93.875634529984,88.2480917868818,Maize,13.6102785937918,3.5257663550342,11.3494879066541
4581,Terai,Tropical_Monsoon,7,326.833547060058,6.34830095897407,60.4081570379387,28.4400983564468,72.7318074961098,90.9257528898503,95.2908290563276,98.9014856761471,95.0393558741083,Maize,17.9260761708897,1.8495007013935,3.63797583896195
4582,Hill,Subtropical_Humid,3,933.242798929189,5.94402452865759,54.1746252835879,18.7196692972429,70.4414044943623,70.6344191311052,71.8687704532654,76.5804939883995,73.0278945242567,Wheat,23.0991790266777,8.64361033115773,9.43830139158032
4583,Terai,Tropical_Monsoon,6,197.253128517983,6.3480796475459,76.7275322215336,32.5818918596181,77.451656520879,100,99.9049616409694,100,99.9683205469898,Rice,13.3641301434803,4.31595472039406,0
4584,Hill,Cool_Mountain,5,2229.09684927726,6.08735988477803,43.2947241363287,14.7507665214694,68.2845449818519,62.3102862379176,66.3488327579202,72.5985768608079,67.0858986188819,Wheat,25.3982382129956,23.6627054855253,10.1281425839524
4585,Terai,Subtropical_Humid,12,463.768497028818,6.15219135602426,51.8626602703721,19.8181636385548,72.1169473539688,74.4400660091583,79.4559432181789,83.0463308266642,78.9807800180005,Wheat,16.9388559614885,0,3.29599552667834
4586,Hill,Temperate_Hill,12,1772.55300641537,6.17790989170888,46.5447925095938,10.1289161217467,56.2057142006337,66.5521161628715,69.543679818002,78.1115433748346,71.4024464519027,Wheat,23.4530223893319,1.4785681247029,7.72053343750746
4587,Hill,Temperate_Hill,2,1752.27920813565,6.31339715827145,54.5115388095855,13.5687794106817,73.9236372680581,82.753729309155,83.9971999309202,92.2287669682731,86.3265654027828,Wheat,12.113948797984,0,3.4633389931527
4588,Terai,Tropical_Monsoon,9,114.751006136247,6.60975943943069,60.7367536060287,21.981688600367,68.666306306109,91.841375307408,99.53129950496,100,97.124224937456,Maize,12.2528028267563,0,0.498504125871888
4589,Terai,Tropical_Monsoon,7,612.37426911533,6.87574431527632,68.8475389491034,31.7641316302473,69.9366775700327,94.1167150872371,89.6364170989484,96.6955108660575,93.4828810174143,Rice,18.1517139092495,1.37943646339159,0
4590,Terai,Subtropical_Humid,2,343.987049273165,6.32694130756968,64.7382051172468,23.1993363585886,75.1156294304798,96.2917484354357,100,100,98.7639161451452,Maize,5.51589667745293,0.328911886866597,2.98456828623947
4591,Terai,Subtropical_Humid,11,316.802791850173,5.99477020026815,50.7732454592128,23.7755788488596,69.7678110005912,68.1508231786677,74.4706956046344,75.5818285704597,72.7344491179206,Maize,27.7603709737176,6.50225606873994,1.90717215840603
4592,Terai,Tropical_Monsoon,8,141.800921244442,5.78289618039869,60.9599680623693,28.2041485683404,70.1267759092596,73.5962476949059,71.4700876052377,76.0516920695138,73.7060091232191,Rice,43.1340203833429,12.8130339065018,5.99484875193774
4593,Mountain,Alpine_Cold,2,3555.53035617924,5.57550666986473,34.2104741411463,4,63.9577150238639,38.6332955004489,37.5827364388461,45.3669628786172,40.5276649393041,Millet,19.0982847999449,17.1442765232029,16.712664917294
4594,Terai,Tropical_Monsoon,7,60,5.52769430848682,53.251993783241,32.3780718463165,67.498918463561,56.7707905619593,53.1600103137006,59.6653590463598,56.5320533073399,Millet,20.9038388421252,17.3314446005674,12.5323461766777
4595,Hill,Temperate_Hill,5,1759.03918556984,6.12044938630904,54.8188853899484,19.4207083970023,69.4260364805269,76.5142210212189,80.3024611186398,84.138090497237,80.3182575456986,Potato,15.9301983065201,8.00644591508305,16.6691580224871
4596,Terai,Tropical_Monsoon,8,572.588988795007,6.62571940879774,54.3892779720621,24.3967310752774,66.117904600147,82.9943285156332,94.410199556877,93.9563944235539,90.4536408320214,Maize,25.9790331159246,0,1.39252927672484
4597,Terai,Subtropical_Humid,2,194.345933285595,6.01132745115847,47.2816144782404,25.2578800294446,78.9103532692091,66.089575627922,71.5245671511031,73.8763895317292,70.4968441035848,Maize,26.0103238844582,13.1185705960297,7.80200553951194
4598,Hill,Temperate_Hill,7,1664.43345757152,6.23945491348197,60.1898923880001,16.9242995264295,65.678189516897,85.9483285059535,88.0955396148042,93.4465317600025,89.1634666269201,Wheat,9.25974437139027,7.89138982845147,5.29910672296604
4599,Hill,Subtropical_Humid,2,689.63305652817,6.20007587174976,50.0259106690717,16.2004482231657,68.8250073826464,73.1696541167257,77.4155320347492,83.0947994368137,77.8933285294295,Wheat,30.3524795445657,8.82335541423425,7.44397921796202
4600,Mountain,Alpine_Cold,9,4099.3849292209,5.35823443779991,45.4913924417872,4,62.6214796115064,43.3181247037569,38.2379624405366,46.9021044005176,42.8193971816037,Millet,17.7577141650525,27.7538056934504,11.6413908822756
4601,Hill,Temperate_Hill,8,1159.78209862886,6.29051297662304,50.227731213397,20.367651829649,62.3263687547293,74.926866142646,84.4817640964074,86.4206539774676,81.9430947388403,Wheat,18.6936416850873,13.4853585134006,7.01921717391159
4602,Terai,Subtropical_Humid,10,471.105240823852,6.16728139553726,46.5023787343364,25.9192158896446,62.2857688374278,67.1712499962376,77.0675038551221,78.1319702598157,74.1235747037251,Maize,25.5160702049043,4.12096217757418,8.35124459422208
4603,Hill,Alpine_Cold,10,1832.11058119811,5.95353267220264,36.0397802334079,5.23354112601966,58.0700500069907,49.7479875328771,51.8115919330912,60.444135362392,54.0012382761201,Millet,17.0375313145877,8.07727801423031,2.68126780941349
4604,Hill,Temperate_Hill,7,1810.38925476125,6.39410864774724,60.4923180811646,16.2775119678993,62.0288474846274,90.3346203375311,94.7234132223979,99.8734662753384,94.9771666117558,Wheat,7.47572640001301,3.74117857021414,0
4605,Mountain,Alpine_Cold,5,3381.22484345484,6.18819509673896,42.0501916556273,4,58.9475362984113,62.3770614330064,65.0922194918323,74.8023952625419,67.4238920624602,Millet,16.7074289831776,17.1424567985558,8.84861623520158
4606,Hill,Subtropical_Humid,10,655.751822252507,5.79426921233338,49.7722100165616,17.5963014674475,58.5362818500866,59.586465577077,61.6501330467604,66.1275967672246,62.4547317970207,Mustard,24.3882094067045,8.37630642857957,9.34606725443233
4607,Hill,Subtropical_Humid,2,832.588814870738,5.64894888443904,46.1226097898328,17.5364103779881,76.7833795406454,53.8974030378546,53.2485721580946,58.7616794101527,55.3025515353673,Potato,36.8047651859152,25.017139799314,25.5872219009507
4608,Hill,Alpine_Cold,12,1690.55059751166,5.99778809853496,47.736088893531,5.79121129672213,68.3786149772016,64.6292579793424,62.0660552574763,72.9531891062221,66.5495007810136,Millet,11.2750192081979,12.6989138091603,8.2008256808359
4609,Hill,Subtropical_Humid,10,865.618092925048,6.35947707972605,37.7851018584683,11.7967567457213,50.7461673893371,61.1850206876548,71.0287047415396,77.2547174102489,69.8228142798145,Mustard,27.3372872920142,10.2633977572655,5.9180009041517
4610,Terai,Tropical_Monsoon,9,113.920258206791,5.87463240340284,62.8121701814648,24.8066517309985,76.3959435575505,79.7199889863807,79.1599128912757,81.7889002071194,80.2229340282586,Rice,34.4650212975934,13.5723848426454,6.04000130193746
4611,Hill,Temperate_Hill,3,1606.76391810086,6.29733457264305,43.0958499360101,11.5221965674427,71.3280283432708,68.5023675121919,72.5864529034743,81.0914132257417,74.0600778804693,Wheat,16.1390840557613,14.718259466891,6.12302778449522
4612,Hill,Temperate_Hill,9,1907.03976795121,5.9009876243023,64.2098186817687,9.03189844189516,64.0125166639749,80.1467469872461,71.1919230529992,82.9960223015511,78.1115641139321,Maize,19.6691025949908,12.1648303314652,8.31428506619306
4613,Hill,Subtropical_Humid,1,956.552447702475,5.76423486789284,43.5899929696774,13.4109578325704,61.9953644692687,52.7060824571215,53.4117137597745,60.0035477703347,55.3737813290769,Mustard,35.8709077620887,21.4690907407595,14.1147223114359
4614,Hill,Temperate_Hill,12,1314.84631177824,5.68368894580395,49.7194742790765,9.93049724048681,63.0236006831868,56.966497840128,53.099831798168,62.2212863379907,57.4292053254289,Millet,18.811628130256,12.3576378855374,12.1198095733523
4615,Hill,Alpine_Cold,2,1938.47677106984,6.05186844933983,43.30793633688,5.92817834890122,75.4299825772447,62.3585402595382,60.8195144854941,71.7297529830642,64.9692692426988,Millet,11.6519727289542,16.5399694337212,6.56104232745264
4616,Terai,Subtropical_Humid,12,283.021919195503,6.22409522293339,55.4808900351773,22.8956171234701,70.9992187464957,80.7005821411497,87.9789940106448,89.1123527094741,85.9306429537562,Maize,14.2468620158046,1.03076011445729,6.0382727288008
4617,Terai,Tropical_Monsoon,6,136.432647233563,6.06001912366745,62.4827342201324,33.0957254682809,77.7061645606493,85.4171560093809,80.6841976303215,89.1444105489416,85.0819213962147,Rice,30.5871445372494,10.8615382989165,2.69670425994386
4618,Terai,Subtropical_Humid,2,545.352089544453,6.15560551685184,51.6725269740788,23.7771136980262,78.9998756906878,75.4667353047571,82.2256277330877,83.5905928763059,80.4276519713836,Maize,16.2710764719029,7.73082754296727,8.95744973532902
4619,Mountain,Cool_Mountain,7,2257.04213484014,5.37698013943616,50.924505678234,10.7125734900749,64.4643887858633,49.5225896568939,43.7478466368042,52.0922576879433,48.4542313272138,Millet,14.7556526549138,27.4960183108574,20.588408662938
4620,Terai,Subtropical_Humid,5,410.774656696218,6.04762579794395,63.6112523303447,33.7025945162583,78.0383459830773,86.4974766483286,80.6007194044522,89.6595942882046,85.5859301136618,Rice,8.82504872923756,3.01838951901606,10.6339619021831
4621,Terai,Tropical_Monsoon,9,266.126754278315,6.48708905117647,61.7171040509793,27.1038534369305,68.2982223982494,96.0159962059357,100,100,98.6719987353119,Maize,17.2290752126456,0,0
4622,Hill,Alpine_Cold,10,2060.04358635305,5.7389520011297,36.3416551156827,4,60.5746577410956,44.6419663437238,44.5064113203525,52.8701117692483,47.3394964777749,Millet,19.725974253006,14.2639670770384,7.73142279336262
4623,Terai,Subtropical_Humid,11,276.037349987751,6.41543277708441,59.3899104381166,25.5430077109743,63.846544095964,89.9583498948809,99.9054100956481,99.971765280169,96.6118417568993,Maize,9.87305877035146,3.4078774734728,0.293295614744003
4624,Mountain,Alpine_Cold,10,3875.254056962,5.35064234405793,29.9050121430417,4,43.2421502428506,27.3512839207064,27.6775365437631,33.2500507544851,29.4262904063182,Millet,28.7870941483047,29.5610819535622,15.5764198465853
4625,Terai,Subtropical_Humid,1,634.228670785756,6.04668497581068,54.7440016367041,22.1960472986202,70.3902019507136,74.3712162186567,79.0252031691198,81.1694792361502,78.1886328746422,Maize,20.7765825055289,6.58282011156121,6.50081366155098
4626,Terai,Tropical_Monsoon,8,109.492058668411,6.26751269823215,65.2242761200721,26.7478729738506,73.2540952531636,94.6579343017316,97.1766420905476,99.8429936440721,97.2258566787838,Rice,26.9110340278346,0,6.22154565313414
4627,Terai,Tropical_Monsoon,7,723.539732142726,6.24587632044754,65.6481414565571,29.3059836749265,73.7348550849386,94.6123531960518,94.4185347986032,99.3511748450585,96.1273542799045,Rice,20.0031493009437,4.55335033337898,5.43166432067717
4628,Terai,Tropical_Monsoon,7,531.386800473167,6.65838086684084,66.8065432465131,29.9190339587368,75.590520416041,99.5748289802541,99.2520741347533,100,99.6089677050025,Rice,2.77633117910211,2.25146480162549,0
4629,Terai,Subtropical_Humid,5,219.308070532347,6.47247638379941,64.3392149020025,27.371281618675,80.3847091776942,100,100,100,100,Rice,3.80848158705979,0,0
4630,Terai,Subtropical_Humid,11,264.992630308365,6.13841590051137,57.7585295221219,23.160605380929,67.8982717799558,80.3036698215786,86.3344324466344,87.3265955046789,84.6548992576306,Maize,16.6010687117129,1.58373886777851,11.8963908314149
4631,Hill,Temperate_Hill,10,1647.5051489395,6.06083183144668,42.487709445991,9.74723758687269,63.2971013180599,59.9747936172215,61.6071062496551,70.4880276507274,64.0233091725347,Wheat,28.9267626137721,16.5983389933846,6.20078657737792
4632,Hill,Temperate_Hill,7,1198.89303585291,5.84457531368725,64.8728308731101,19.8210348508767,67.6044651711416,79.8047586270035,77.1891160694214,81.6242103954165,79.5393616972805,Potato,22.2713810508302,16.7568169947356,7.6890366297968
4633,Terai,Tropical_Monsoon,6,226.99339191865,6.09107559696636,67.7832290553713,29.2982972390964,84.7181220713547,93.6019808502654,89.3103698197085,95.3376116369496,92.7499874356412,Rice,16.487790566808,3.33876022141869,4.00182072293945
4634,Terai,Subtropical_Humid,12,97.3239587587686,6.63862938107652,53.0871885721733,22.786318632182,68.1378610550928,81.4116753698318,92.0093394010749,92.4315593843821,88.6175247184296,Maize,23.6604393321041,0,0
4635,Hill,Subtropical_Humid,4,986.048153893151,5.69860400357119,47.491961433425,21.8768342895413,69.2054402913077,55.8348239625956,58.5245951336151,61.3051474999999,58.5548555320702,Millet,13.6277550272871,9.93820282139757,9.41200462196455
4636,Hill,Temperate_Hill,5,1653.81893765186,5.45953274717455,51.8818441568036,19.9325243729556,73.2833930363247,53.9919549796272,51.89163024571,56.3811564762376,54.0882472338583,Potato,41.2086879789456,30.2306461287875,30.4118178182526
4637,Hill,Subtropical_Humid,10,842.181521749616,5.66008830261807,45.5340863702479,15.3429091241308,55.6551346772531,51.0087359091174,52.0736950587754,57.3816194469656,53.4880168049528,Mustard,27.019380774941,23.8098677206873,13.7825435838676
4638,Terai,Tropical_Monsoon,8,571.945254402816,6.11751924923415,70.7064768941042,27.4096672789637,76.1724218297981,96.6251606294924,93.8957387775684,98.0419938674217,96.1876310914942,Rice,14.0278969505927,0,5.87063721728244
4639,Terai,Subtropical_Humid,2,547.063709968953,6.9226776229223,54.4555891406152,25.9049644511322,84.135026442125,76.5524074882404,80.0316272806571,82.9515788786233,79.8452045491736,Maize,14.3819095069094,2.87997140428555,6.98219933589231
4640,Hill,Temperate_Hill,10,1293.0168801877,5.97130712653573,47.1910738458454,9.50065068642606,61.161397332631,62.2081661945761,61.5935816995302,70.9129784471225,64.9049087804096,Millet,13.7640816598893,10.0216284507003,10.8339196923767
4641,Mountain,Alpine_Cold,6,3608.35230831081,5.56907818902993,54.1939677137981,4,68.3111025474718,59.1300560389317,51.1291636830291,62.0375857286325,57.4322684835311,Millet,13.6464436484378,27.6963776879854,6.11640730278134
4642,Hill,Temperate_Hill,3,1179.14324869783,6.03962434125439,56.8418036572329,17.380242045409,77.578199121009,77.8433046787951,77.0909337849065,83.3245982817367,79.4196122484794,Wheat,22.2442150738319,8.52007076766577,8.74061128934025
4643,Mountain,Alpine_Cold,9,2256.36494029211,5.75469157145057,39.6095884306344,4,44.1381612284695,46.3079965609346,47.3664999880518,55.2281184998673,49.6342050162845,Millet,17.0185384186791,15.7399469417547,12.5474201660267
4644,Terai,Subtropical_Humid,5,63.3326518193023,6.44313922558854,63.1200433266312,32.0321403908909,78.9624399816331,98.6633240368608,98.9300996035649,100,99.1978078801419,Maize,2.15251748135221,0,0
4645,Terai,Subtropical_Humid,12,93.1371509560367,5.99161194204483,55.2114365536531,23.1900415584118,74.4561251140039,73.9192089051962,77.7408862120413,79.6989329172468,77.1196760114947,Maize,29.4424057883238,12.2281729322248,10.8928990690698
4646,Hill,Temperate_Hill,1,1272.66888449367,5.9717417888198,61.3699874994998,11.074379852819,70.7875267493984,80.0583628696006,73.3536637243415,83.9640590029897,79.1253618656439,Wheat,14.2969808130815,0,7.35135723586051
4647,Hill,Tropical_Monsoon,8,715.785817079616,5.73793834776936,65.7122336121736,19.6978614149343,71.7344751300705,78.1446638874732,73.3658000353493,78.4702011279764,76.6602216835996,Potato,24.1179773880142,9.71893106118092,13.6640950919758
4648,Terai,Subtropical_Humid,10,60,6.68487749530684,49.1930684187869,24.1115219190178,60.5328472609576,74.1281945813938,87.2402537326903,86.3578490865674,82.5754324668838,Maize,30.0151862474743,10.5328822633572,7.60823016125219
4649,Hill,Temperate_Hill,1,1519.95955312609,6.05818534735743,48.6235238381336,6.92992729862478,64.8377785293649,66.8184747813838,65.0288933912161,75.8407528970929,69.2293736898976,Wheat,18.4169065302691,14.6154795829647,8.3905615446801
